Year,Day,DOY:Time,TOD,ppt_mm,ws10m_ms,ws2m_ms,RH_Percent,AT,Saturated VP (kPa),Actual VP (kPa),VPD (kPa),Soil4in_C,Soil8in_C,Solar_WM2,Dew Point
2011,3,3:00:45:00,45,0,5.336,3.853,30.75,0.505,4.428733572,3.69,0.738733572,6.18,6.24,-0.152,-14.75054168
2011,3,3:01:00:00,100,0,5.517,4.213,32.33,0.615,4.843808238,3.8796,0.964208238,6.122,6.217,-0.165,-14.04533112
2011,3,3:01:15:00,115,0,4.542,3.402,33.66,0.425,5.218988769,4.0392,1.179788769,6.064,6.193,-0.164,-13.72112309
2011,3,3:01:30:00,130,0,4.855,3.759,35.66,0.424,5.8305956,4.2792,1.5513956,6.006,6.167,-0.159,-13.01446
2011,3,3:01:45:00,145,0,4.384,3.391,36.7,0.245,6.172499624,4.404,1.768499624,5.949,6.141,-0.16,-12.82027146
2011,3,3:02:00:00,200,0,3.927,2.819,39.01,-0.15,6.994619129,4.6812,2.313419129,5.893,6.114,-0.156,-12.42103341
2011,3,3:02:15:00,215,0,4.007,2.986,40.81,-0.124,7.699327019,4.8972,2.802127019,5.839,6.087,-0.165,-11.83850374
2011,3,3:02:30:00,230,0,4.905,3.78,39.19,0.051,7.06248221,4.7028,2.35968221,5.786,6.058,-0.166,-12.18325482
2011,3,3:02:45:00,245,0,5.209,3.825,40.51,-0.302,7.577783022,4.8612,2.716583022,5.734,6.031,-0.161,-12.09090497
2011,3,3:03:00:00,300,0,5.032,3.717,40.77,-0.009,7.683024432,4.8924,2.790624432,5.68,6.002,-0.16,-11.74676364
2011,3,3:03:15:00,315,0,4.137,3.003,42.03,-0.235,8.211130387,5.0436,3.167530387,5.628,5.974,-0.165,-11.57252935
2011,3,3:03:30:00,330,0,3.263,2.387,43.04,-0.61,8.656811702,5.1648,3.492011702,5.576,5.945,-0.161,-11.6173343
2011,3,3:03:45:00,345,0,3.555,2.445,45.15,-0.803,9.655700508,5.418,4.237700508,5.526,5.915,-0.162,-11.19630297
2011,3,3:04:00:00,400,0,3.303,2.347,45.66,-1.064,9.911531343,5.4792,4.432331343,5.476,5.886,-0.158,-11.29475394
2011,3,3:04:15:00,415,0,3.222,2.384,46.43,-1.211,10.30884962,5.5716,4.737249622,5.427,5.856,-0.144,-11.22057041
2011,3,3:04:30:00,430,0,2.512,1.897,47.18,-1.834,10.70896388,5.6616,5.047363876,5.377,5.827,-0.161,-11.59263402
2011,3,3:04:45:00,445,0,2.084,1.301,49.52,-3.763,12.04447318,5.9424,6.102073177,5.326,5.797,-0.159,-12.77094211
2011,3,3:05:00:00,500,0,2.881,1.704,50.94,-5.487,12.92281063,6.1128,6.810010625,5.276,5.766,-0.163,-14.0211585
2011,3,3:05:15:00,515,0,2.314,1.256,51.39,-6.11,13.21239786,6.1668,7.04559786,5.228,5.736,-0.166,-14.49257922
2011,3,3:05:30:00,530,0,2.018,0.991,51.44,-6.305,13.24491569,6.1728,7.072115688,5.181,5.705,-0.165,-14.66194052
2011,3,3:05:45:00,545,0,1.966,1.086,50.33,-5.824,12.53897781,6.0396,6.499377808,5.194,5.673,-0.166,-14.48017451
2011,3,3:06:00:00,600,0,1.646,0.67,50.43,-5.744,12.60122119,6.0516,6.549621192,5.161,5.641,-0.164,-14.381927
2011,3,3:06:15:00,615,0,2.237,1.279,50.05,-5.271,12.36610039,6.006,6.360100386,5.106,5.608,-0.165,-14.03573942
2011,3,3:06:30:00,630,0,2.081,1.212,50.62,-5.546,12.72021558,6.0744,6.645815575,5.05,5.574,-0.166,-14.15263822
2011,3,3:06:45:00,645,0,2.047,0.963,50.76,-5.464,12.80851246,6.0912,6.717312461,4.987,5.537,-0.163,-14.04295849
2011,3,3:07:00:00,700,0,2.612,1.471,51.89,-5.192,13.54068336,6.2268,7.313883356,4.919,5.499,-0.164,-13.52148687
2011,3,3:07:15:00,715,0,2.468,1.358,52.81,-5.216,14.16305801,6.3372,7.82585801,4.859,5.459,-0.158,-13.32849318
2011,3,3:07:30:00,730,0,2.011,1.124,52.88,-5.07,14.21140169,6.3456,7.865801694,4.784,5.418,-0.106,-13.17624318
2011,3,3:07:45:00,745,0,1.602,1.011,52.25,-4.643,13.78136467,6.27,7.511364668,4.729,5.375,1.279,-12.92610626
2011,3,3:08:00:00,800,0,1.952,1.035,52.16,-4.854,13.72085259,6.2592,7.461652588,4.649,5.331,6.81,-13.14355831
2011,3,3:08:15:00,815,0,1.786,0.702,52.44,-4.472,13.90986534,6.2928,7.617065341,4.574,5.286,35.63,-12.72230651
2011,3,3:08:30:00,830,0,1.597,1.012,50.09,-4.161,12.39067098,6.0108,6.379870983,4.487,5.241,71.95,-12.99823584
2011,3,3:08:45:00,845,0,1.963,1.599,50.66,-3.058,12.74538971,6.0792,6.66618971,4.391,5.196,153.8,-11.83679498
2011,3,3:09:00:00,900,0,2.203,1.791,48.5,-2.831,11.44569596,5.82,5.625695965,4.298,5.151,198.2,-12.16763331
2011,3,3:09:15:00,915,0,2.57,1.974,48.37,-1.699,11.3712541,5.8044,5.566854101,4.214,5.105,246.8,-11.15760247
2011,3,3:09:30:00,930,0,3.59,2.937,44.07,-0.073,9.132671229,5.2884,3.844271229,4.152,5.06,300.6,-10.83298383
2011,3,3:09:45:00,945,0,3.61,3.204,42.73,1.027,8.517849889,5.1276,3.390249889,4.112,5.015,309,-10.22043709
2011,3,3:10:00:00,1000,0,4.072,3.49,40.62,2.168,7.622155154,4.8744,2.747755154,4.106,4.971,328.4,-9.826986747
2011,3,3:10:15:00,1015,0,3.108,2.561,37.03,3.922,6.284556491,4.4436,1.840956491,4.117,4.93,363,-9.42520108
2011,3,3:10:30:00,1030,0,3.98,3.322,34.18,5.189,5.372389391,4.1016,1.270789391,4.142,4.892,396.6,-9.316725753
2011,3,3:10:45:00,1045,0,3.71,3.1,32.78,6.45,4.968037549,3.9336,1.034437549,4.176,4.859,426.7,-8.737497696
2011,3,3:11:00:00,1100,0,3.505,2.994,30.09,7.267,4.264724197,3.6108,0.653924197,4.229,4.83,454.5,-9.114173607
2011,3,3:11:15:00,1115,0,3.757,3.221,27.52,8.12,3.67533013,3.3024,0.37293013,4.302,4.808,480.2,-9.509665626
2011,3,3:11:30:00,1130,0,4.67,3.952,24.5,8.81,3.074473019,2.94,0.134473019,4.397,4.793,502.7,-10.38771804
2011,3,3:11:45:00,1145,0,4.474,3.879,22.03,9.73,2.64863195,2.6436,0.00503195,4.514,4.786,522.4,-10.94449908
2011,3,3:12:00:00,1200,0,3.936,3.248,19.92,10.83,2.326616376,2.3904,-0.063783624,4.654,4.787,537.1,-11.28522372
2011,3,3:12:15:00,1215,0,4.351,3.815,18.26,11.47,2.097881789,2.1912,-0.093318211,4.814,4.799,548.2,-11.84057752
2011,3,3:12:30:00,1230,0,4.624,4.034,16.96,12.26,1.932744015,2.0352,-0.102455985,4.994,4.819,555.6,-12.11092633
2011,3,3:12:45:00,1245,0,4.681,4.062,16.9,12.64,1.925405286,2.028,-0.102594714,5.192,4.849,561.9,-11.8455037
2011,3,3:13:00:00,1300,0,4.553,3.858,16.86,13.17,1.920526371,2.0232,-0.102673629,5.405,4.889,534.8,-11.44375307
2011,3,3:13:15:00,1315,0,4.656,3.722,15.99,13.91,1.817055424,1.9188,-0.101744576,5.633,4.94,559.2,-11.50423953
2011,3,3:13:30:00,1330,0,4.7,3.935,15.6,14.41,1.772280587,1.872,-0.099719413,5.872,4.999,552.7,-11.40864969
2011,3,3:13:45:00,1345,0,3.648,3.217,15.26,14.82,1.734038252,1.8312,-0.097161748,6.12,5.069,543,-11.35371429
2011,3,3:14:00:00,1400,0,4.331,3.612,14.93,15.46,1.697614528,1.7916,-0.093985472,6.375,5.147,531.3,-11.11338949
2011,3,3:14:15:00,1415,0,3.576,3.001,14.66,15.48,1.668314094,1.7592,-0.090885906,6.636,5.234,511.3,-11.32540572
2011,3,3:14:30:00,1430,0,4.026,3.308,13.97,16.09,1.595441047,1.6764,-0.080958953,6.898,5.327,489.8,-11.44064649
2011,3,3:14:45:00,1445,0,4.556,3.832,13.54,16.18,1.551453512,1.6248,-0.073346488,7.157,5.428,442.1,-11.75855239
2011,3,3:15:00:00,1500,0,4.924,4.122,13.66,16.02,1.563620717,1.6392,-0.075579283,7.413,5.535,330.2,-11.7756327
2011,3,3:15:15:00,1515,0,4.474,3.732,13.46,16.87,1.543388276,1.6152,-0.071811724,7.661,5.647,412,-11.28624524
2011,3,3:15:30:00,1530,0,3.745,3.229,14.02,16.82,1.600626211,1.6824,-0.081773789,7.897,5.764,439.9,-10.81582595
2011,3,3:15:45:00,1545,0,4.83,3.862,14.01,16.9,1.599587997,1.6812,-0.081612003,8.12,5.885,337.7,-10.76120925
2011,3,3:16:00:00,1600,0,4.763,3.897,14.04,16.8,1.602704413,1.6848,-0.082095587,8.32,6.007,298.3,-10.81384525
2011,3,3:16:15:00,1615,0,6.035,4.578,14.53,16.56,1.654365357,1.7436,-0.089234643,8.52,6.13,258.8,-10.57435937
2011,3,3:16:30:00,1630,0,5.247,4.04,14.53,16.43,1.654365357,1.7436,-0.089234643,8.7,6.252,218.2,-10.67809867
2011,3,3:16:45:00,1645,0,5.473,4.151,19.1,15.34,2.211038864,2.292,-0.080961136,8.86,6.373,177.8,-8.089287576
2011,3,3:17:00:00,1700,0,4.861,3.765,19.88,14.73,2.320858272,2.3856,-0.064741728,9.01,6.492,139.6,-8.078751085
2011,3,3:17:15:00,1715,0,5.378,4.003,20.31,14.07,2.383415898,2.4372,-0.053784102,9.15,6.609,93.9,-8.351140207
2011,3,3:17:30:00,1730,0,4.031,2.793,21.19,13.41,2.51605261,2.5428,-0.02674739,9.27,6.723,46.42,-8.356791657
2011,3,3:17:45:00,1745,0,4.63,3.268,22.11,12.76,2.661571092,2.6532,0.008371092,9.36,6.832,13.2,-8.355867552
2011,3,3:18:00:00,1800,0,4.814,3.185,23.12,12.06,2.829739816,2.7744,0.055339816,9.44,6.936,2.946,-8.372152842
2011,3,3:18:15:00,1815,0,4.483,3.121,23.41,11.61,2.879708014,2.8092,0.070508014,9.5,7.035,0.119,-8.592324956
2011,3,3:18:30:00,1830,0,5.081,3.487,23.76,11.21,2.941038631,2.8512,0.089838631,9.53,7.126,-0.166,-8.740825612
2011,3,3:18:45:00,1845,0,4.813,3.291,24.6,10.77,3.092903588,2.952,0.140903588,9.54,7.211,-0.169,-8.670109849
2011,3,3:19:00:00,1900,0,4.066,2.729,25.81,10.34,3.323670246,3.0972,0.226470246,9.54,7.287,-0.168,-8.422314494
2011,3,3:19:15:00,1915,0,4.707,3.195,27.25,10.04,3.617739577,3.27,0.347739577,9.51,7.355,-0.167,-7.982917102
2011,3,3:19:30:00,1930,0,4.073,2.771,28.36,9.68,3.859637101,3.4032,0.456437101,9.48,7.414,-0.167,-7.779500303
2011,3,3:19:45:00,1945,0,4.505,3.105,29.34,9.29,4.084783615,3.5208,0.563983615,9.43,7.464,-0.164,-7.679428479
2011,3,3:20:00:00,2000,0,4.821,3.459,28.88,9.52,3.977718955,3.4656,0.512118955,9.38,7.507,-0.165,-7.683795195
2011,3,3:20:15:00,2015,0,4.893,3.552,29.63,8.93,4.153561672,3.5556,0.597961672,9.32,7.542,-0.165,-7.865204453
2011,3,3:20:30:00,2030,0,5.148,3.836,30.07,8.56,4.259837799,3.6084,0.651437799,9.26,7.571,-0.166,-7.99726299
2011,3,3:20:45:00,2045,0,5.051,3.589,30.46,8.37,4.356005824,3.6552,0.700805824,9.2,7.593,-0.16,-7.997079196
2011,3,3:21:00:00,2100,0,4.821,3.556,30.74,8.24,4.426208261,3.6888,0.737408261,9.13,7.61,-0.15,-7.992815452
2011,3,3:21:15:00,2115,0,4.544,3.192,31.42,7.902,4.600808195,3.7704,0.830408195,9.07,7.622,-0.164,-8.006853731
2011,3,3:21:30:00,2130,0,4.958,3.582,31.2,7.971,4.543676555,3.744,0.799676555,9.01,7.63,-0.165,-8.036816839
2011,3,3:21:45:00,2145,0,4.417,3.302,31.72,7.595,4.6797203,3.8064,0.8733203,8.94,7.634,-0.161,-8.153488891
2011,3,3:22:00:00,2200,0,4.021,2.9,32.03,7.397,4.762495432,3.8436,0.918895432,8.88,7.636,-0.154,-8.202183365
2011,3,3:22:15:00,2215,0,4.476,3.293,31.56,7.69,4.637488773,3.7872,0.850288773,8.82,7.635,-0.161,-8.135231639
2011,3,3:22:30:00,2230,0,3.522,2.488,32.2,7.401,4.808425864,3.864,0.944425864,8.74,7.631,-0.163,-8.130741218
2011,3,3:22:45:00,2245,0,3.884,2.717,33.11,6.93,5.060888311,3.9732,1.087688311,8.68,7.625,-0.164,-8.186953726
2011,3,3:23:00:00,2300,0,3.191,2.228,33.12,6.847,5.063725326,3.9744,1.089325326,8.62,7.617,-0.164,-8.25614186
2011,3,3:23:15:00,2315,0,3.457,2.047,40.09,3.614,7.41040959,4.8108,2.59960959,8.56,7.607,-0.167,-8.69028842
2011,3,3:23:30:00,2330,0,1.905,1.053,41.09,2.04,7.814284557,4.9308,2.883484557,8.5,7.595,-0.166,-9.797051638
2011,3,3:23:45:00,2345,0,1.724,0.519,44.57,0.802,9.371693337,5.3484,4.023293337,8.44,7.581,-0.168,-9.893039654
2011,4,4:00:00:00,0,0,1.638,0.607,48.24,0.313,11.29722928,5.7888,5.508429278,8.38,7.566,-0.163,-9.338471664
2011,4,4:00:15:00,15,0,3.552,1.739,47.55,-0.485,10.91123104,5.706,5.205231042,8.31,7.549,-0.169,-10.25485096
2011,4,4:00:30:00,30,0,2.864,1.638,44.18,1.279,9.184799868,5.3016,3.883199868,8.24,7.531,-0.163,-9.569370257
2011,4,4:00:45:00,45,0,2.747,1.682,41.29,2.432,7.89730242,4.9548,2.94250242,8.16,7.512,-0.165,-9.381194824
2011,4,4:01:00:00,100,0,2.96,1.548,40.2,2.507,7.453933517,4.824,2.629933517,8.08,7.49,-0.164,-9.652805222
2011,4,4:01:15:00,115,0,4.677,3.017,39.87,1.513,7.324020536,4.7844,2.539620536,7.997,7.465,-0.165,-10.65245597
2011,4,4:01:30:00,130,0,4.495,3.043,39.86,0.916,7.320114541,4.7832,2.536914541,7.912,7.436,-0.165,-11.19348097
2011,4,4:01:45:00,145,0,4.418,3.309,40.55,-0.508,7.593892438,4.866,2.727892438,7.829,7.406,-0.164,-12.26474476
2011,4,4:02:00:00,200,0,3.171,2.204,40.43,-1.169,7.545652793,4.8516,2.694052793,7.747,7.374,-0.166,-12.89841301
2011,4,4:02:15:00,215,0,4.204,2.982,43.56,-2.138,8.89430498,5.2272,3.66710498,7.667,7.339,-0.165,-12.85937572
2011,4,4:02:30:00,230,0,3.906,3.034,47.89,-2.73,11.09998957,5.7468,5.353189567,7.589,7.304,-0.166,-12.23134692
2011,4,4:02:45:00,245,0,4.921,3.692,51.18,-2.924,13.07657082,6.1416,6.934970824,7.511,7.267,-0.166,-11.58552547
2011,4,4:03:00:00,300,0,4.434,3.329,53.97,-3.378,14.98266285,6.4764,8.506262847,7.432,7.231,-0.163,-11.3461536
2011,4,4:03:15:00,315,0,3.874,3.031,56.79,-3.712,17.14668489,6.8148,10.33188489,7.352,7.192,-0.165,-11.0221546
2011,4,4:03:30:00,330,0,4.771,3.633,58.77,-4.028,18.82138976,7.0524,11.76898976,7.272,7.153,-0.153,-10.89009748
2011,4,4:03:45:00,345,0,3.912,3.09,60.32,-4,20.2282431,7.2384,12.9898431,7.19,7.113,-0.152,-10.53696882
2011,4,4:04:00:00,400,0,3.356,2.617,62.16,-4.183,22.01411711,7.4592,14.55491711,7.11,7.072,-0.164,-10.33212797
2011,4,4:04:15:00,415,0,4.329,3.148,62.95,-4.502,22.82120972,7.554,15.26720972,7.027,7.029,-0.163,-10.47584051
2011,4,4:04:30:00,430,0,3.293,2.446,65.5,-4.737,25.60100536,7.86,17.74100536,6.944,6.985,-0.164,-10.19943599
2011,4,4:04:45:00,445,0,2.746,2.182,67.93,-4.943,28.51347575,8.1516,20.36187575,6.862,6.941,-0.161,-9.936509236
2011,4,4:05:00:00,500,0,2.698,1.827,68.18,-5.525,28.82849927,8.1816,20.64689927,6.78,6.895,-0.161,-10.44763268
2011,4,4:05:15:00,515,0,3.882,2.608,69.13,-5.891,30.05274507,8.2956,21.75714507,6.697,6.848,-0.157,-10.624621
2011,4,4:05:30:00,530,0,3.557,2.573,70.41,-5.852,31.7719668,8.4492,23.3227668,6.614,6.801,-0.165,-10.35645334
2011,4,4:05:45:00,545,0,3.639,2.541,71.52,-6.015,33.32983508,8.5824,24.74743508,6.53,6.753,-0.162,-10.31635694
2011,4,4:06:00:00,600,0,3.251,2.384,72.39,-6.095,34.59577948,8.6868,25.90897948,6.446,6.704,-0.161,-10.24113841
2011,4,4:06:15:00,615,0,2.638,1.656,73.11,-6.575,35.67410391,8.7732,26.90090391,6.361,6.655,-0.164,-10.57983548
2011,4,4:06:30:00,630,0,2.825,1.862,74.4,-6.792,37.67748421,8.928,28.74948421,6.274,6.604,-0.145,-10.5698041
2011,4,4:06:45:00,645,0,2.826,1.614,75.09,-7.047,38.78766286,9.0108,29.77686286,6.188,6.553,-0.157,-10.70072165
2011,4,4:07:00:00,700,0,2.013,1.278,75.08,-7.135,38.77137752,9.0096,29.76177752,6.102,6.501,-0.147,-10.78762667
2011,4,4:07:15:00,715,0,2.137,1.195,75.65,-7.35,39.70894272,9.078,30.63094272,6.014,6.449,-0.161,-10.90114744
2011,4,4:07:30:00,730,0,2.084,1.086,75.84,-7.627,40.02570216,9.1008,30.92490216,5.924,6.396,-0.132,-11.13831834
2011,4,4:07:45:00,745,0,1.87,1.115,76.51,-7.652,41.15983675,9.1812,31.97863675,5.834,6.343,1.377,-11.05255691
2011,4,4:08:00:00,800,0,2.696,1.671,76.45,-7.884,41.05717542,9.174,31.88317542,5.741,6.289,7.551,-11.28754875
2011,4,4:08:15:00,815,0,2.224,1.488,74.67,-7.291,38.1086496,8.9604,29.1482496,5.703,6.235,35.32,-11.00729057
2011,4,4:08:30:00,830,0,2.655,1.956,72.6,-6.833,34.90739348,8.712,26.19539348,5.635,6.182,81.1,-10.91670833
2011,4,4:08:45:00,845,0,2.409,1.928,71.76,-6.587,33.67506661,8.6112,25.06386661,5.534,6.127,134.3,-10.82534505
2011,4,4:09:00:00,900,0,2.08,1.683,68.57,-5.76,29.32584825,8.2284,21.09744825,5.43,6.073,173.4,-10.60114485
2011,4,4:09:15:00,915,0,3.123,2.55,66.91,-5.366,27.25835437,8.0292,19.22915437,5.329,6.018,213,-10.53191045
2011,4,4:09:30:00,930,0,3.438,2.839,63.75,-4.424,23.66411999,7.65,16.01411999,5.239,5.963,252.4,-10.24274918
2011,4,4:09:45:00,945,0,3.669,3.104,61.01,-3.797,20.88285857,7.3212,13.56165857,5.163,5.909,291.6,-10.20186957
2011,4,4:10:00:00,1000,0,3.864,3.205,57.46,-2.568,17.69847879,6.8952,10.80327879,5.1,5.855,328.7,-9.800392886
2011,4,4:10:15:00,1015,0,3.363,2.842,54.69,-1.431,15.51158013,6.5628,8.948780128,5.055,5.803,362,-9.36164528
2011,4,4:10:30:00,1030,0,2.718,2.456,52.02,-0.755,13.62717622,6.2424,7.384776219,5.036,5.753,396.8,-9.367745249
2011,4,4:10:45:00,1045,0,2.042,1.901,50.45,0.001,12.61370169,6.054,6.559701687,5.038,5.706,427.8,-9.05669974
2011,4,4:11:00:00,1100,0,2.018,1.851,49.09,0.742,11.78884209,5.8908,5.898042087,5.056,5.662,455.7,-8.720725172
2011,4,4:11:15:00,1115,0,1.439,1.115,46.31,1.801,10.24604191,5.5572,4.688841909,5.091,5.623,481.3,-8.49275512
2011,4,4:11:30:00,1130,0,1.175,1.095,44.43,2.5,9.304229512,5.3316,3.972629512,5.144,5.589,503.3,-8.384710432
2011,4,4:11:45:00,1145,0,1.311,1.15,43.86,2.794,9.033861337,5.2632,3.770661337,5.218,5.562,523.3,-8.282427632
2011,4,4:12:00:00,1200,0,1.237,1.412,43.54,3.039,8.88506774,5.2248,3.66026774,5.314,5.541,540,-8.15351123
2011,4,4:12:15:00,1215,0,1.098,1.074,40.84,4.168,7.711573571,4.9008,2.810773571,5.435,5.529,552.4,-7.953336929
2011,4,4:12:30:00,1230,0,0.366,0.62,38.34,4.94,6.74695108,4.6008,2.14615108,5.579,5.527,560.7,-8.071109082
2011,4,4:12:45:00,1245,0,1.511,1.402,35.29,5.679,5.712980567,4.2348,1.478180567,5.744,5.534,565.8,-8.475243041
2011,4,4:13:00:00,1300,0,0.812,0.908,33.91,6.155,5.292257896,4.0692,1.223057896,5.928,5.551,564.8,-8.564336747
2011,4,4:13:15:00,1315,0,0.245,0.275,30,7.83,4.24277372,3.6,0.64277372,6.131,5.579,563,-8.662311431
2011,4,4:13:30:00,1330,0,1.552,1.428,29.64,7.917,4.155951184,3.5568,0.599151184,6.348,5.617,556.1,-8.740871374
2011,4,4:13:45:00,1345,0,1.886,1.58,29.17,7.964,4.044927804,3.5004,0.544527804,6.576,5.665,544.7,-8.904027509
2011,4,4:14:00:00,1400,0,1.594,1.471,28.67,8.21,3.929659032,3.4404,0.489259032,6.814,5.722,530.1,-8.911324564
2011,4,4:14:15:00,1415,0,2.352,2.014,27.53,9.06,3.677478356,3.3036,0.373878356,7.057,5.789,512.8,-8.695241361
2011,4,4:14:30:00,1430,0,1.573,1.384,27.38,9.17,3.645369497,3.2856,0.359769497,7.301,5.865,489.5,-8.670334349
2011,4,4:14:45:00,1445,0,1.167,1.06,26,10.26,3.361236758,3.12,0.241236758,7.543,5.949,465.7,-8.396770669
2011,4,4:15:00:00,1500,0,1.481,1.433,25.85,10.24,3.331548429,3.102,0.229548429,7.783,6.038,440.3,-8.487944343
2011,4,4:15:15:00,1515,0,2.497,2.318,24.97,10.6,3.161937253,2.9964,0.165537253,8.01,6.134,409.9,-8.623891343
2011,4,4:15:30:00,1530,0,2.469,2.24,24.22,10.93,3.023376104,2.9064,0.116976104,8.24,6.234,371.9,-8.733149699
2011,4,4:15:45:00,1545,0,1.701,1.394,24.27,11.09,3.032445839,2.9124,0.120045839,8.45,6.337,317.2,-8.571093328
2011,4,4:16:00:00,1600,0,3,2.57,23.94,11.3,2.973021595,2.8728,0.100221595,8.66,6.443,295.5,-8.568199324
2011,4,4:16:15:00,1615,0,3.725,3.008,23.42,11.73,2.881444703,2.8104,0.071044703,8.85,6.552,250.3,-8.485523318
2011,4,4:16:30:00,1630,0,4.049,3.173,22.9,11.85,2.792339411,2.748,0.044339411,9.03,6.66,228,-8.671440269
2011,4,4:16:45:00,1645,0,3.558,2.895,22.87,11.69,2.787272942,2.7444,0.042872942,9.19,6.769,187.5,-8.822943163
2011,4,4:17:00:00,1700,0,4.74,3.521,22.98,11.59,2.80588932,2.7576,0.04828932,9.33,6.877,149.5,-8.845973819
2011,4,4:17:15:00,1715,0,5.171,3.685,23.26,11.3,2.853767087,2.7912,0.062567087,9.44,6.982,85.9,-8.936119087
2011,4,4:17:30:00,1730,0,3.385,2.291,24.28,10.79,3.034262632,2.9136,0.120662632,9.54,7.083,32.96,-8.820318511
2011,4,4:17:45:00,1745,0,4.304,2.966,24.85,10.33,3.139402205,2.982,0.157402205,9.61,7.179,16.29,-8.915158614
2011,4,4:18:00:00,1800,0,3.582,2.325,25.56,9.81,3.274798476,3.0672,0.207598476,9.66,7.27,3.282,-8.99931537
2011,4,4:18:15:00,1815,0,2.435,1.326,27.31,8.86,3.630469101,3.2772,0.353269101,9.69,7.353,0.008,-8.969799931
2011,4,4:18:30:00,1830,0,2.978,1.474,28.24,8.21,3.832824842,3.3888,0.444024842,9.7,7.43,-0.167,-9.103844146
2011,4,4:18:45:00,1845,0,3.479,1.89,28.71,8.08,3.938774147,3.4452,0.493574147,9.68,7.498,-0.168,-9.006095929
2011,4,4:19:00:00,1900,0,3.612,2.166,29.27,7.911,4.06833122,3.5124,0.55593122,9.65,7.559,-0.168,-8.906370452
2011,4,4:19:15:00,1915,0,3.691,2.268,29.51,7.868,4.124980595,3.5412,0.583780595,9.6,7.61,-0.162,-8.839545459
2011,4,4:19:30:00,1930,0,3.925,2.569,29.91,7.594,4.220921549,3.5892,0.631721549,9.54,7.652,-0.164,-8.906001892
2011,4,4:19:45:00,1945,0,3.709,2.43,30.12,7.492,4.272062933,3.6144,0.657662933,9.46,7.685,-0.166,-8.905565603
2011,4,4:20:00:00,2000,0,4.227,2.782,31.16,6.877,4.533355491,3.7392,0.794155491,9.39,7.711,-0.162,-9.0095143
2011,4,4:20:15:00,2015,0,4.472,2.867,31.99,6.422,4.751743819,3.8388,0.912943819,9.31,7.729,-0.166,-9.073153178
2011,4,4:20:30:00,2030,0,3.967,2.569,32.57,6.047,4.90972387,3.9084,1.00132387,9.23,7.74,-0.157,-9.173743151
2011,4,4:20:45:00,2045,0,4.697,3.461,32.69,5.925,4.942972757,3.9228,1.020172757,9.14,7.745,-0.157,-9.234236785
2011,4,4:21:00:00,2100,0,4.241,3.202,31.19,6.654,4.541094377,3.7428,0.798294377,9.06,7.745,-0.161,-9.19225774
2011,4,4:21:15:00,2115,0,4.547,3.586,30.21,6.783,4.294145063,3.6252,0.668945063,8.98,7.743,-0.164,-9.485180203
2011,4,4:21:30:00,2130,0,3.676,2.769,31.57,6.026,4.640118509,3.7884,0.851718509,8.9,7.735,-0.163,-9.588150711
2011,4,4:21:45:00,2145,0,4.146,3.051,31.69,5.806,4.671776537,3.8028,0.868976537,8.82,7.724,-0.158,-9.732860144
2011,4,4:22:00:00,2200,0,4.489,3.409,31.63,5.792,4.655924147,3.7956,0.860324147,8.74,7.71,-0.158,-9.769115772
2011,4,4:22:15:00,2215,0,4.212,3.206,31.88,5.864,4.722285519,3.8256,0.896685519,8.67,7.694,-0.162,-9.606296973
2011,4,4:22:30:00,2230,0,5.731,4.355,32.7,5.535,4.945752301,3.924,1.021752301,8.6,7.675,-0.164,-9.573369314
2011,4,4:22:45:00,2245,0,5.836,4.538,33.81,5.358,5.262843851,4.0572,1.205643851,8.52,7.656,-0.156,-9.305696558
2011,4,4:23:00:00,2300,0,5.542,4.295,35.37,5.07,5.738235039,4.2444,1.493835039,8.45,7.635,-0.142,-8.986697174
2011,4,4:23:15:00,2315,0,5.961,4.444,38.88,4.59,6.945958444,4.6656,2.280358444,8.38,7.612,-0.151,-8.205311847
2011,4,4:23:30:00,2330,0,6.541,4.98,40.96,4.776,7.760728285,4.9152,2.845528285,8.32,7.588,-0.147,-7.366909542
2011,4,4:23:45:00,2345,0,7.418,5.78,39.94,5.209,7.351412997,4.7928,2.558612997,8.25,7.564,-0.161,-7.302760215
2011,5,5:00:00:00,0,0,8,6.329,39,5.36,6.990865557,4.68,2.310865557,8.19,7.539,-0.166,-7.474827143
2011,5,5:00:15:00,15,0,7.229,5.553,40.24,5.098,7.469815103,4.8288,2.641015103,8.13,7.512,-0.163,-7.305905706
2011,5,5:00:30:00,30,0,7.314,5.788,40.7,4.943,7.654566689,4.884,2.770566689,8.07,7.486,-0.143,-7.29859323
2011,5,5:00:45:00,45,0,7.068,5.589,41.14,4.679,7.834967998,4.9368,2.898167998,8.02,7.459,-0.15,-7.397801948
2011,5,5:01:00:00,100,0,7.673,6.15,41.04,4.442,7.793648316,4.9248,2.868848316,7.966,7.431,-0.16,-7.643162751
2011,5,5:01:15:00,115,0,7.132,5.649,41.98,4.055,8.189591662,5.0376,3.151991662,7.917,7.405,-0.164,-7.701085562
2011,5,5:01:30:00,130,0,7.057,5.483,42.61,3.799,8.464577606,5.1132,3.351377606,7.87,7.377,-0.165,-7.741092455
2011,5,5:01:45:00,145,0,6.727,5.115,43.8,3.388,9.00579992,5.256,3.74979992,7.823,7.35,-0.164,-7.759576609
